implementation,name,batch,run,nodes,tasks_per_node,tasks,cpus,entries,total_ram,ram_per_task,reading_the_input,dividing_the_input_into_buckets,sending_to_workers,writing_to_disk,receiving_from_workers,fetching_time_from_workers,receiving_on_worker,sorting_on_worker,sending_to_manager,duration
mpi-multi,sort4M.data,81,3,1,8,8,32,4194304,8952,1119,0.174545398,0.112751441,0.325474287,0.003111155,0.121938355,0.000031481,0.502728,0.000716,0.267151,0.77912172
mpi-multi,sort1M.data,69,0,1,16,16,64,1048576,16208,1013,0.018016439,0.040908043,0.092425483,0.006573726,0.028347863,0.000025481,0.139103,0.001205,0.050392,0.158708566
mpi-multi,sort1M.data,69,1,1,16,16,64,1048576,16208,1013,0.021516992,0.041431354,0.090281594,0.00567532,0.0282299,0.000024081,0.107913,0.000192,0.050809,0.16173775
mpi-multi,sort1M.data,69,2,1,16,16,64,1048576,16208,1013,0.017488686,0.041553142,0.092517667,0.001361261,0.027131634,0.000032851,0.10607,0.000157,0.045511,0.153684791
mpi-multi,sort1M.data,69,3,1,16,16,64,1048576,16208,1013,0.01785456,0.041063982,0.094119554,0.002447635,0.026944086,0.000024031,0.104894,0.000239,0.045822,0.155040166
mpi-multi,sort256K.data,56,0,1,16,16,64,262144,16048,1003,0.003652142,0.032847427,0.023544296,0.001671846,0.004969567,0.000036121,0.237172,0.000546,0.009829,0.060315097
mpi-multi,sort256K.data,56,1,1,16,16,64,262144,16048,1003,0.004452627,0.03244378,0.022882348,0.00154218,0.004831249,0.000032071,0.047127,0.00053,0.009527,0.05944769
mpi-multi,sort256K.data,56,2,1,16,16,64,262144,16048,1003,0.00357179,0.032358624,0.022755584,0.001716763,0.004917685,0.000035752,0.047141,0.000299,0.009924,0.059122677
mpi-multi,sort256K.data,56,3,1,16,16,64,262144,16048,1003,0.003107801,0.032263432,0.024308238,0.001979155,0.004857382,0.000023441,0.045672,0.001055,0.009392,0.058804254
mpi-multi,sort64K.data,44,0,1,32,32,128,65536,32000,1000,0.001900364,0.030932993,0.011554639,0.000956665,0.005422463,0.000100444,0.060506,0.000211,0.007988,0.04885283
mpi-multi,sort64K.data,44,1,1,32,32,128,65536,32000,1000,0.001749669,0.030188776,0.010572593,0.000794444,0.005912389,0.000074003,0.038187,0.000218,0.008294,0.047850535
mpi-multi,sort64K.data,44,2,1,32,32,128,65536,32000,1000,0.001679844,0.030662156,0.010670595,0.000921171,0.005366121,0.000082883,0.038392,0.000192,0.008058,0.047543693
mpi-multi,sort64K.data,44,3,1,32,32,128,65536,32000,1000,0.00152315,0.030320412,0.01101491,0.001058111,0.005442719,0.000093694,0.037928,0.000259,0.008089,0.047357446
mpi-multi,sort4K.data,18,0,1,32,32,128,4096,32000,1000,0.000283562,0.029767989,0.010081506,0.001962355,0.000657315,0.000027252,0.033223,0.000336,0.003464,0.040401898
mpi-multi,sort4K.data,18,1,1,32,32,128,4096,32000,1000,0.000370736,0.029197896,0.01113916,0.002029979,0.00061546,0.00002244,0.031877,0.001218,0.003603,0.041049985
mpi-multi,sort4K.data,18,2,1,32,32,128,4096,32000,1000,0.000285492,0.029416615,0.003207481,0.002030345,0.000573664,0.000024191,0.03268,0.000323,0.003634,0.037242559
mpi-multi,sort4K.data,18,3,1,32,32,128,4096,32000,1000,0.000320574,0.029515539,0.003456023,0.002199626,0.000580881,0.000021601,0.032736,0.00028,0.00379,0.037582832
mpi-multi,sort1K.data,5,0,1,32,32,128,1024,32000,1000,0.000221229,0.028672691,0.002697243,0.001905879,0.000789654,0.000021101,0.031581,0.000268,0.003007,0.035518239
mpi-multi,sort1K.data,5,1,1,32,32,128,1024,32000,1000,0.000160927,0.028651741,0.002596289,0.001818788,0.000497601,0.000039311,0.031138,0.000389,0.002933,0.035429074
mpi-multi,sort1K.data,5,2,1,32,32,128,1024,32000,1000,0.000137546,0.028765175,0.004281599,0.001745564,0.000575084,0.000049062,0.030921,0.000246,0.003263,0.036365783
mpi-multi,sort1K.data,5,3,1,32,32,128,1024,32000,1000,0.000137276,0.028743614,0.003267036,0.001778187,0.000581195,0.000036752,0.031241,0.000281,0.003055,0.035851702
mpi-single,sort64K.data,45,0,1,2,2,2,65536,2026,1013,0.001102151,0.004257211,0.238568078,0.005177089,0.027204769,0.000020664,0.260424,0.003988,0.028982,0.278635761
mpi-single,sort64K.data,45,1,1,2,2,2,65536,2026,1013,0.001323957,0.004248746,0.234316633,0.005225733,0.025708359,0.000020799,0.237186,0.003939,0.027476,0.273126148
mpi-single,sort64K.data,45,2,1,2,2,2,65536,2026,1013,0.001089197,0.004279411,0.233458739,0.00521154,0.025600571,0.000019287,0.236079,0.003976,0.027373,0.271933327
mpi-single,sort64K.data,45,3,1,2,2,2,65536,2026,1013,0.001072814,0.004193586,0.234474848,0.005170824,0.025586525,0.000022929,0.236919,0.004012,0.027344,0.272789625
mpi-multi,sort16M.data,92,0,1,2,2,8,16777216,8710,4355,0.336468854,0.3641972,2.096780822,0.017329078,1.344833609,0.000072582,1.960503,1.724224,1.70864,4.683990064
mpi-multi,sort16M.data,92,1,1,2,2,8,16777216,8710,4355,0.402406619,0.356182612,2.056587706,0.007461903,1.396618307,0.000053432,1.215885,1.758185,1.898222,4.876278724
mpi-multi,sort16M.data,92,2,1,2,2,8,16777216,8710,4355,0.353637499,0.361999657,2.095095787,0.010797264,1.130863038,0.000105864,1.1838440000000001,1.797785,1.76281,4.748205027
mpi-multi,sort16M.data,92,3,1,2,2,8,16777216,8710,4355,0.301008315,0.378112257,2.223430826,0.051066114,0.75488585,0.000073262,1.137483,2.157432,0.909223,4.292000066
mpi-multi,sort4M.data,82,0,1,16,16,64,4194304,16880,1055,0.063925695,0.078596944,0.223251449,0.071913962,0.070430869,0.000025871,0.43566,0.000359,0.165772,0.468416038
mpi-multi,sort4M.data,82,1,1,16,16,64,4194304,16880,1055,0.082499107,0.077694373,0.210057954,0.045754193,0.066135677,0.000041901,0.308233,0.000253,0.135186,0.448144299
mpi-multi,sort4M.data,82,2,1,16,16,64,4194304,16880,1055,0.066802701,0.078048987,0.206616781,0.038576203,0.068147322,0.000056892,0.290949,0.000494,0.136337,0.43320487
mpi-multi,sort4M.data,82,3,1,16,16,64,4194304,16880,1055,0.066905795,0.07870077,0.212242645,0.057009427,0.066634861,0.000040302,0.295075,0.000315,0.155382,0.456400361
mpi-single,sort4K.data,19,0,1,2,2,2,4096,2000,1000,0.000060615,0.008024462,0.214697438,0.000896922,0.044077949,0.000018317,0.238255,0.000156,0.030358,0.269711686
mpi-single,sort4K.data,19,1,1,2,2,2,4096,2000,1000,0.000093312,0.009093556,0.213126667,0.000825171,0.040046364,0.000032888,0.236574,0.000159,0.026496,0.265137446
mpi-single,sort4K.data,19,2,1,2,2,2,4096,2000,1000,0.000080206,0.008898414,0.212167261,0.000820615,0.040012649,0.000029524,0.235447,0.000155,0.026464,0.263955265
mpi-single,sort4K.data,19,3,1,2,2,2,4096,2000,1000,0.00007452,0.00857691,0.213120066,0.000810692,0.040254053,0.000017438,0.2361,0.000156,0.026591,0.264751946
mpi-single,sort1K.data,6,0,1,2,2,2,1024,2000,1000,0.000019154,0.000776429,0.21075392,0.000652446,0.032441831,0.000017808,0.221939,0.000032,0.023179,0.246425663
mpi-single,sort1K.data,6,1,1,2,2,2,1024,2000,1000,0.000027218,0.00072032,0.210012039,0.000509859,0.032055948,0.000018194,0.220602,0.000029,0.022809,0.245103575
mpi-single,sort1K.data,6,2,1,2,2,2,1024,2000,1000,0.000018845,0.000703698,0.209808902,0.000506539,0.032241703,0.000017017,0.22039,0.00003,0.022992,0.245072728
mpi-single,sort1K.data,6,3,1,2,2,2,1024,2000,1000,0.000019467,0.00071382,0.211404218,0.00047479,0.032371108,0.000016309,0.22203,0.000031,0.023109,0.246743428
mpi-single,sort64K.data,46,0,1,4,4,4,65536,4016,1004,0.000740042,0.002469977,0.043331575,0.005568787,0.00654837,0.000034181,0.048843,0.000788,0.008871,0.060291381
mpi-single,sort64K.data,46,1,1,4,4,4,65536,4016,1004,0.000985802,0.003093945,0.043279124,0.004924233,0.006419748,0.00002286,0.046857,0.00078,0.008662,0.060782966
mpi-single,sort64K.data,46,2,1,4,4,4,65536,4016,1004,0.000738843,0.0025699,0.042876091,0.005621969,0.006267699,0.000023051,0.045564,0.000814,0.008627,0.059735755
mpi-single,sort64K.data,46,3,1,4,4,4,65536,4016,1004,0.000744253,0.002552079,0.042914102,0.005027446,0.006407227,0.000021371,0.045669,0.000783,0.008679,0.059301011
mpi-multi,sort1M.data,70,0,1,32,32,128,1048576,32192,1006,0.01065878,0.041079475,0.078963751,0.006443008,0.025969344,0.000087864,0.212748,0.000226,0.04474,0.139758823
mpi-multi,sort1M.data,70,1,1,32,32,128,1048576,32192,1006,0.014253108,0.041290386,0.080283497,0.005923661,0.025895761,0.000095674,0.09582,0.000287,0.043987,0.143581611
mpi-multi,sort1M.data,70,2,1,32,32,128,1048576,32192,1006,0.010323038,0.041146269,0.077498392,0.006149686,0.0263419,0.000095024,0.090679,0.000252,0.04434,0.138310913
mpi-multi,sort1M.data,70,3,1,32,32,128,1048576,32192,1006,0.00995664,0.041308118,0.080272726,0.005528483,0.026421946,0.000099194,0.09189,0.000354,0.044665,0.140139149
mpi-single,sort4K.data,20,0,1,4,4,4,4096,4000,1000,0.000052341,0.000521636,0.045876244,0.000897645,0.017024052,0.00001367,0.047168,0.000035,0.011775,0.065473652
mpi-single,sort4K.data,20,1,1,4,4,4,4096,4000,1000,0.000081903,0.000536716,0.045838813,0.000946489,0.016391728,0.00001566,0.046613,0.000036,0.011472,0.065211344
mpi-single,sort4K.data,20,2,1,4,4,4,4096,4000,1000,0.000056102,0.00064679,0.045231714,0.000868007,0.016877375,0.000013041,0.045831,0.000036,0.012039,0.065039809
mpi-single,sort4K.data,20,3,1,4,4,4,4096,4000,1000,0.000055612,0.000570067,0.045513422,0.000964092,0.016768848,0.000032581,0.046477,0.000036,0.011244,0.065487233
mpi-single,sort1K.data,7,0,1,4,4,4,1024,4000,1000,0.00002292,0.000463495,0.040157206,0.00061434,0.012072755,0.000021881,0.042692,0.000014,0.010475,0.054570513
mpi-single,sort1K.data,7,1,1,4,4,4,1024,4000,1000,0.000031241,0.000519406,0.03898181,0.000695769,0.009787217,0.000016431,0.041139,0.000012,0.008171,0.051327513
mpi-single,sort1K.data,7,2,1,4,4,4,1024,4000,1000,0.00002352,0.000497186,0.038713921,0.000645,0.009435342,0.00002826,0.040802,0.000015,0.007523,0.050677633
mpi-single,sort1K.data,7,3,1,4,4,4,1024,4000,1000,0.00002279,0.000464435,0.038903767,0.000690688,0.009113966,0.00001576,0.041016,0.000013,0.007253,0.05058965
mpi-single,sort64K.data,47,0,1,8,8,8,65536,8008,1001,0.000723581,0.002669325,0.021438075,0.006020557,0.00740955,0.000038341,0.027699,0.000334,0.009949,0.040290241
mpi-single,sort64K.data,47,1,1,8,8,8,65536,8008,1001,0.00097193,0.00258369,0.022374094,0.005979816,0.007898115,0.000030821,0.025146,0.00034,0.010581,0.041820128
mpi-single,sort64K.data,47,2,1,8,8,8,65536,8008,1001,0.000733603,0.002539919,0.022529659,0.00590048,0.007198396,0.000031471,0.024923,0.000345,0.009826,0.040878188
mpi-single,sort64K.data,47,3,1,8,8,8,65536,8008,1001,0.000725593,0.002618671,0.022649853,0.005860085,0.007151058,0.000025491,0.025195,0.000339,0.009795,0.041009783
mpi-multi,sort16M.data,93,0,1,4,4,16,16777216,8472,2118,0.535185796,0.333890239,0.922326394,0.052429792,0.242987242,0.000043192,1.748809,0.792492,0.583859,2.407995325
mpi-multi,sort16M.data,93,1,1,4,4,16,16777216,8472,2118,0.545671595,0.442393082,0.877572689,0.034827903,0.250853883,0.000060093,1.079236,0.758669,0.719976,2.570503195
mpi-multi,sort16M.data,93,2,1,4,4,16,16777216,8472,2118,0.596559254,0.312439719,0.777039583,0.217774096,0.313640033,0.000054402,0.913344,0.761241,0.82734,2.54107848
mpi-multi,sort16M.data,93,3,1,4,4,16,16777216,8472,2118,0.400957214,0.352219356,0.674455748,0.034382043,0.219319024,0.000046482,0.850264,0.940243,0.696629,2.497701141
mpi-multi,sort4M.data,83,0,1,32,32,128,4194304,32864,1027,0.04520049,0.076407688,0.20037178,0.028312528,0.121325208,0.000061352,0.376389,0.000202,0.173185,0.444480111
mpi-multi,sort4M.data,83,1,1,32,32,128,4194304,32864,1027,0.062720309,0.077277053,0.192437717,0.025828986,0.115808488,0.000058062,0.273623,0.000386,0.161271,0.443217059
mpi-multi,sort4M.data,83,2,1,32,32,128,4194304,32864,1027,0.045775063,0.078308147,0.190286505,0.028125163,0.126906312,0.000040072,0.255265,0.000378,0.174022,0.438353584
mpi-multi,sort4M.data,83,3,1,32,32,128,4194304,32864,1027,0.042333361,0.078672699,0.177590994,0.016053851,0.126648953,0.000079183,0.245728,0.000259,0.176882,0.431297267
mpi-single,sort1M.data,71,0,1,2,2,2,1048576,2418,1209,0.018085844,0.059838745,0.317498393,0.094393168,0.016828336,0.000027069,0.401414,0.052753,0.052015,0.515253351
mpi-single,sort1M.data,71,1,1,2,2,2,1048576,2418,1209,0.022317063,0.060474919,0.314342018,0.094037298,0.018122278,0.000026392,0.344885,0.053801,0.053276,0.519002486
mpi-single,sort1M.data,71,2,1,2,2,2,1048576,2418,1209,0.017858807,0.060146909,0.311162804,0.089683476,0.018004768,0.000024584,0.337243,0.053397,0.051769,0.506046708
mpi-single,sort1M.data,71,3,1,2,2,2,1048576,2418,1209,0.017778472,0.059755604,0.307858718,0.088927056,0.017515007,0.000023979,0.333804,0.053049,0.051542,0.500893163
mpi-single,sort4K.data,21,0,1,8,8,8,4096,8000,1000,0.000043061,0.000591469,0.010126624,0.000957731,0.018550455,0.000015341,0.024003,0.000019,0.006085,0.031390825
mpi-single,sort4K.data,21,1,1,8,8,8,4096,8000,1000,0.000070082,0.000532657,0.009586928,0.00095915,0.019127863,0.000016051,0.022607,0.000018,0.00655,0.031553149
mpi-single,sort4K.data,21,2,1,8,8,8,4096,8000,1000,0.000052321,0.000681391,0.013058735,0.000808282,0.028094496,0.00001814,0.030009,0.000019,0.01134,0.04416978
mpi-single,sort4K.data,21,3,1,8,8,8,4096,8000,1000,0.000053951,0.000556318,0.012592801,0.000778732,0.027084473,0.00001844,0.028602,0.000018,0.010973,0.042451328
mpi-single,sort1K.data,8,0,1,8,8,8,1024,8000,1000,0.000022671,0.000447254,0.009860656,0.000582899,0.019425502,0.000019821,0.02231,0.000006,0.007647,0.03156184
mpi-single,sort1K.data,8,1,1,8,8,8,1024,8000,1000,0.000025341,0.000566228,0.012703554,0.00074599,0.028810267,0.000021391,0.028206,0.000007,0.01206,0.044207692
mpi-single,sort1K.data,8,2,1,8,8,8,1024,8000,1000,0.000019781,0.000561997,0.01287041,0.000472272,0.025585697,0.00001689,0.027867,0.000007,0.009832,0.04090591
mpi-single,sort1K.data,8,3,1,8,8,8,1024,8000,1000,0.0000186,0.000522736,0.010077902,0.000695495,0.019546684,0.000019241,0.022434,0.000005,0.006878,0.032217979
mpi-single,sort1M.data,72,0,1,4,4,4,1048576,4276,1069,0.011628401,0.032266252,0.06541236,0.088637707,0.011383377,0.000031471,0.123332,0.016332,0.035574,0.216314504
mpi-single,sort1M.data,72,1,1,4,4,4,1048576,4276,1069,0.014667276,0.031460085,0.064142151,0.088026468,0.011062877,0.00002068,0.094296,0.016599,0.035599,0.21617656
mpi-single,sort1M.data,72,2,1,4,4,4,1048576,4276,1069,0.011819308,0.035957445,0.066102101,0.087480329,0.01172046,0.000034371,0.097906,0.016235,0.036566,0.22067845
mpi-single,sort1M.data,72,3,1,4,4,4,1048576,4276,1069,0.011331944,0.033446626,0.066525735,0.086143666,0.012119104,0.000028691,0.094458,0.016526,0.035764,0.216854881
mpi-single,sort64K.data,48,0,1,16,16,16,65536,16000,1000,0.00277933,0.041494898,0.019971143,0.011754277,0.016479264,0.000057693,0.072021,0.000178,0.019225,0.095831606
mpi-single,sort64K.data,48,1,1,16,16,16,65536,16000,1000,0.002624054,0.041301781,0.019102169,0.007753157,0.015503668,0.000060163,0.063882,0.00018,0.018323,0.089803636
mpi-single,sort64K.data,48,2,1,16,16,16,65536,16000,1000,0.002363144,0.04078383,0.0196386,0.008092105,0.016767412,0.000140206,0.062595,0.000174,0.019625,0.089973273
mpi-single,sort64K.data,48,3,1,16,16,16,65536,16000,1000,0.002093504,0.040779109,0.020464573,0.007761202,0.016458381,0.000096744,0.063875,0.000184,0.019256,0.09090392
mpi-single,sort4M.data,84,0,1,2,2,2,4194304,3676,1838,0.065505827,0.209382472,0.779060613,0.351594659,0.167488724,0.000026844,1.075254,0.225415,0.300373,1.590533514
mpi-single,sort4M.data,84,1,1,2,2,2,4194304,3676,1838,0.081958282,0.203328753,0.777241623,0.371665789,0.137398599,0.000023001,0.83901,0.225041,0.274237,1.5884013129999999
mpi-single,sort4M.data,84,2,1,2,2,2,4194304,3676,1838,0.065697036,0.200862799,0.774379079,0.37890352,0.150451239,0.00002454,0.818234,0.224206,0.287258,1.587066146
mpi-single,sort4M.data,84,3,1,2,2,2,4194304,3676,1838,0.064804076,0.201697199,0.775342879,0.353372043,0.136740556,0.000022703,0.818187,0.225174,0.268397,1.548885444
mpi-single,sort1K.data,9,0,1,16,16,16,1024,16000,1000,0.000022591,0.031991683,0.018075109,0.000738619,0.017512668,0.00001898,0.051874,0.000003,0.015534,0.069842189
mpi-single,sort1K.data,9,1,1,16,16,16,1024,16000,1000,0.000026231,0.032045855,0.018782037,0.000635865,0.01761396,0.000023761,0.051854,0.000003,0.015849,0.071452333
mpi-single,sort1K.data,9,2,1,16,16,16,1024,16000,1000,0.000019511,0.032489303,0.018134641,0.000788053,0.017312347,0.000019731,0.051565,0.000003,0.015448,0.071168812
mpi-single,sort1K.data,9,3,1,16,16,16,1024,16000,1000,0.00001929,0.031875399,0.01834608,0.000706477,0.017681455,0.000032061,0.051301,0.000003,0.015699,0.071030116
mpi-single,sort4K.data,22,0,1,16,16,16,4096,16000,1000,0.000062762,0.000604619,0.010997242,0.000959378,0.006279048,0.000033211,0.013234,0.00001,0.005935,0.020167826
mpi-single,sort4K.data,22,1,1,16,16,16,4096,16000,1000,0.000077323,0.000525526,0.011758005,0.000926709,0.006186381,0.000022231,0.012376,0.00001,0.005781,0.020995372
mpi-single,sort4K.data,22,2,1,16,16,16,4096,16000,1000,0.000058082,0.000612649,0.010919509,0.001017382,0.006278304,0.000022031,0.012102,0.000009,0.005852,0.020351152
mpi-single,sort4K.data,22,3,1,16,16,16,4096,16000,1000,0.000060992,0.000559997,0.012053514,0.001048522,0.007112222,0.000028941,0.012887,0.00001,0.006674,0.022391095
mpi-multi,sort16M.data,94,0,1,8,8,32,16777216,11832,1479,0.318194307,0.244436938,0.659383766,0.180450291,0.183119957,0.000034131,1.578503,0.300092,0.469351,1.667429874
mpi-multi,sort16M.data,94,1,1,8,8,32,16777216,11832,1479,0.423041739,0.246007937,0.613857762,0.078446301,0.226317425,0.000051012,0.926864,0.30837,0.446199,1.70308475
mpi-multi,sort16M.data,94,2,1,8,8,32,16777216,11832,1479,0.324654163,0.267980547,0.618134035,0.176899879,0.19221201,0.000067762,0.887483,0.286433,0.498486,1.693854714
mpi-multi,sort16M.data,94,3,1,8,8,32,16777216,11832,1479,0.370726505,0.245064891,0.662283895,0.17963094,0.186768783,0.000062592,0.89171,0.314339,0.474468,1.717709704
mpi-single,sort1M.data,73,0,1,8,8,8,1048576,8232,1029,0.011486898,0.032349383,0.049795375,0.086186186,0.032102926,0.000035411,0.115027,0.007277,0.054275,0.221141414
mpi-single,sort1M.data,73,1,1,8,8,8,1048576,8232,1029,0.014535094,0.03132382,0.041047624,0.087426282,0.048197908,0.000031571,0.080933,0.006328,0.070423,0.23357801
mpi-single,sort1M.data,73,2,1,8,8,8,1048576,8232,1029,0.011403535,0.031138066,0.042736846,0.086520739,0.050097201,0.000048542,0.07925,0.006666,0.072699,0.233819697
mpi-single,sort1M.data,73,3,1,8,8,8,1048576,8232,1029,0.011118575,0.03190828,0.041991973,0.086742318,0.047185077,0.000031731,0.078231,0.006305,0.069268,0.229348259
mpi-single,sort64K.data,49,0,1,32,32,32,65536,32000,1000,0.001046373,0.030783243,0.016967555,0.010543879,0.007463338,0.000050662,0.066125,0.000079,0.013051,0.068735447
mpi-single,sort64K.data,49,1,1,32,32,32,65536,32000,1000,0.001274893,0.030086204,0.016993626,0.010395905,0.007038189,0.000058392,0.048336,0.000078,0.01268,0.06909111
mpi-single,sort64K.data,49,2,1,32,32,32,65536,32000,1000,0.001008381,0.030595996,0.017215015,0.010696979,0.006934383,0.000041681,0.049051,0.00008,0.012731,0.069895223
mpi-single,sort64K.data,49,3,1,32,32,32,65536,32000,1000,0.001020431,0.030247732,0.016995937,0.010409631,0.006877227,0.000044762,0.048533,0.000079,0.012438,0.069098251
mpi-single,sort4M.data,85,0,1,4,4,4,4194304,5116,1279,0.069048811,0.245781623,0.26864073,0.352603532,0.05941716,0.000033352,0.752269,0.074833,0.190926,1.005259655
mpi-single,sort4M.data,85,1,1,4,4,4,4194304,5116,1279,0.08551326,0.242746238,0.265598027,0.360259127,0.06023548,0.000034447,0.517216,0.075735,0.202884,1.026146505
mpi-single,sort4M.data,85,2,1,4,4,4,4194304,5116,1279,0.069429274,0.267719736,0.258358942,0.354605892,0.062556906,0.000033526,0.520215,0.074761,0.195429,1.016692379
mpi-single,sort4M.data,85,3,1,4,4,4,4194304,5116,1279,0.070459681,0.270669809,0.259278693,0.35468351,0.062132668,0.00003198,0.525141,0.075582,0.196643,1.020091389
mpi-single,sort1K.data,10,0,1,32,32,32,1024,32000,1000,0.000053092,0.036651008,0.003126055,0.000959152,0.03625868,0.000037641,0.05689,0.000002,0.017166,0.079885768
mpi-single,sort1K.data,10,1,1,32,32,32,1024,32000,1000,0.000049442,0.036747282,0.005345813,0.003742317,0.034219194,0.000066382,0.055777,0.000002,0.017376,0.08293681
mpi-single,sort1K.data,10,2,1,32,32,32,1024,32000,1000,0.000034742,0.036389068,0.002884165,0.000874813,0.03565469,0.000040022,0.054965,0.000002,0.016785,0.078614368
mpi-single,sort1K.data,10,3,1,32,32,32,1024,32000,1000,0.000034642,0.035768423,0.002820272,0.000845574,0.034667189,0.000083734,0.052244,0.000002,0.016575,0.076193012
mpi-single,sort4K.data,23,0,1,32,32,32,4096,32000,1000,0.000057643,0.02848563,0.005171868,0.001310624,0.029834534,0.000023521,0.050698,0.000004,0.014123,0.066438933
mpi-single,sort4K.data,23,1,1,32,32,32,4096,32000,1000,0.000078644,0.028547053,0.002837065,0.001237113,0.031136005,0.000022541,0.04777,0.000004,0.013478,0.067216115
mpi-single,sort4K.data,23,2,1,32,32,32,4096,32000,1000,0.000065043,0.029328985,0.005315895,0.001165109,0.028639305,0.000023211,0.048783,0.000004,0.01321,0.067848721
mpi-single,sort4K.data,23,3,1,32,32,32,4096,32000,1000,0.000072733,0.029644667,0.005241252,0.00122038,0.028758972,0.000023551,0.047498,0.000004,0.013375,0.066653923
mpi-single,sort1M.data,74,0,1,16,16,16,1048576,16208,1013,0.011635028,0.03048901,0.019282918,0.091499883,0.023675902,0.000032251,0.087357,0.003424,0.048584,0.185001302
mpi-single,sort1M.data,74,1,1,16,16,16,1048576,16208,1013,0.015026516,0.031501289,0.019767793,0.090739899,0.023012433,0.000042861,0.062896,0.003479,0.04827,0.189237533
mpi-single,sort1M.data,74,2,1,16,16,16,1048576,16208,1013,0.011385584,0.030900329,0.019694431,0.090289561,0.023497382,0.000030591,0.058973,0.003457,0.048148,0.185283791
mpi-single,sort1M.data,74,3,1,16,16,16,1048576,16208,1013,0.011156888,0.031607849,0.019770404,0.091417743,0.023647819,0.000029951,0.059775,0.003429,0.048444,0.18720121
mpi-multi,sort16M.data,95,0,1,16,16,64,16777216,19568,1223,0.256901708,0.236016588,0.573485788,0.144203398,0.255140573,0.000037871,1.610047,0.137546,0.457479,1.511108049
